dataset,status,n_features,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
feynman_I_13_12,success,5,lso,0.973861793777948,1.47807120308364,31,735.5853035449982,,0.01,(0.06648444083499776 add ((exp(((-0.3594428913861911 mul x_3) add ((0.31425279140985063 mul x_1) sub (-0.3222386773900466 mul x_0)))) mul ((-1.7460359090889768 mul x_3) sub (-1.753729278288088 mul x_2))) mul exp(((0.31715846146844023 mul x_4) add (-0.3914182915459062 mul x_2)))))
feynman_I_13_4,success,4,lso,0.9835534325052513,3.398503896984749,24,408.2448077201843,,0.01,(-15.603239149361034 add (((6.935595833241675 add (2.3995063454553156 mul x_0)))**2 mul ((-0.02681325598557092 mul x_0) sub ((-0.043918433737415614 mul x_1) add ((-0.043191282961351316 mul x_2) sub (0.043100668886373115 mul x_3))))))
feynman_I_14_3,success,3,lso,0.9970991220489795,1.0329648981409,22,22.199506521224976,,0.01,(-1.0533673946715987 add (((-2.1088300039876158 add (-0.6903641716874545 mul x_0)))**2 mul abs((-0.0493915750528042 add (-0.665581891350219 mul (x_1 mul abs((0.0028720559710329863 add (-0.2513326974010657 mul x_2)))))))))
feynman_I_14_4,success,2,lso,0.9999998928615047,0.004166633330254542,15,17.11842942237854,,0.01,(-0.009095966830020643 add (((-0.0003252999241187032 add (-0.30375308239252424 mul x_1)))**2 mul abs((0.012272616432493957 add (5.414997312742456 mul x_0)))))
feynman_I_15_10,success,3,lso,0.9948995695795002,0.1504996914644938,16,33.66467070579529,,0.01,(0.46477865208427477 add (((2.670910400475527 mul x_0) sub (0.12142591875514018 mul x_2)) mul ((-0.30730067633693986 add (-0.3028107115730748 mul x_1)))**2))
feynman_I_15_3t,success,4,lso,0.9930972436300068,0.10067804753595114,13,16.50115132331848,,0.01,(-0.13734420570434813 add ((-0.00012237576129409545 mul ((x_1 mul x_0) mul x_1)) add (1.0437191818212417 mul x_3)))
feynman_I_15_3x,success,4,lso,0.9929377459533373,0.13509133151447972,15,83.40785813331604,,0.01,(0.16181470147843963 add ((1.0172908875298237 mul x_0) add ((-0.02258232082025117 mul x_2) sub (0.9668151712319359 mul (x_1 mul x_3)))))
feynman_I_16_6,success,3,lso,0.9875718057452919,0.12695311268713222,23,224.73261213302612,,0.01,(-0.09293058488320512 add ((1.0497516107276736 mul x_0) add (0.27928259353399787 mul (((-1.1156561851947602 mul x_1) add (1.2957372776457314 mul x_0)) mul ((0.38402489097453396 mul x_2) sub (0.441849708453441 mul x_0))))))
feynman_I_18_12,success,3,lso,0.9979615286733117,0.33754043798855987,22,24.97224760055542,,0.01,(-0.01438578124041311 add ((cos((-7.8517158482002625 add (0.998729967089313 mul x_2))) mul ((-0.1572128369144071 add (-0.05525414377480898 mul x_0)))**2) mul ((4.341802136908511 add (1.5311330473142915 mul x_1)))**2))
feynman_I_18_14,success,4,lso,0.9989561234714203,0.8142135662643692,29,60.22500991821289,,0.01,(-0.07850090640069157 add ((((-0.4162121042586325 add (-0.1453030667466925 mul x_1)))**2 mul (abs((-0.03677300662992317 add (3.771332846190526 mul x_2))) mul sin((-3.157609477749703 add (-0.9940202426407583 mul x_3))))) mul abs((-0.0024238033645821618 add (-1.062521852766403 mul x_0)))))
feynman_I_18_4,success,4,lso,0.9972431380673377,0.044649200372039906,27,23.062786102294922,,0.01,(-0.005548062852054542 add ((0.49644230425416974 mul x_3) add ((0.50553854707889 mul x_2) sub (0.06736377529301822 mul (((0.4796137433304056 mul x_1) sub (0.47206763352778536 mul x_0)) mul ((2.6924306773636006 mul x_2) sub (2.6882982168934464 mul x_3)))))))
feynman_I_24_6,success,4,lso,0.9867189498770206,1.671894329820528,21,433.1014213562012,,0.01,(-2.1387281026857696 add (((0.12060286110483523 add (0.531423083229345 mul x_3)))**2 mul exp(((0.4493767031651479 mul x_0) sub ((-0.4089203958640967 mul x_1) sub (0.41367624893992383 mul x_2))))))
feynman_I_25_13,success,2,lso,0.999999278669215,0.000666209030422874,15,10.256107807159424,,0.01,(-0.0009893703522536664 add (inv((0.004684589176375732 add (1.5799545251172666 mul x_1))) mul abs((-0.0033078180060538967 add (-1.5826914939715888 mul x_0)))))
feynman_I_26_2,success,2,lso,0.9965693302712103,0.02950236014145531,15,12.943477153778076,,0.01,(-0.0031687914738248195 add (((-0.2779659309609587 add (-0.8584726272784903 mul x_0)))**2 mul sin((2.98949394767281 add (-0.9499838992538621 mul x_1)))))
feynman_I_27_6,success,3,lso,0.993129246366784,0.02967763686082631,19,133.85807967185974,,0.01,(0.05238822303685553 add (x_1 mul inv(((1.1403185016420416 mul x_2) add (1.4334696009309882 mul exp(((0.30697687181891564 mul x_1) add (-0.4421114645435416 mul x_0))))))))
feynman_I_29_16,success,4,lso,0.9392277236397892,0.4728538658631034,31,417.70476603507996,,0.01,(1.0179866132449438 add (abs(((-0.05977588922462413 mul x_1) add (13.850910252370765 mul sin((0.0047753114116915974 add (-0.004459749205044984 mul x_0)))))) mul abs(((16.802573321292865 mul sin(((0.47061852519110875 mul x_3) add (-0.4679946464985946 mul x_2)))) add (-0.031189151033234098 mul x_1)))))
feynman_I_29_4,success,2,lso,0.9999988560690924,0.0014339807563992415,15,12.556591033935547,,0.01,(-0.00015180922846049855 add (inv((-0.03391576216364919 add (24.58321734850696 mul x_1))) mul abs((-0.19391415356189892 add (-24.528604015298615 mul x_0)))))
feynman_I_30_3,success,3,lso,0.9222087582580627,0.717878020601514,35,632.1408040523529,,0.01,(0.9887698067869767 add ((((0.46168001860625085 mul cos((-0.5369720328591557 add (1.153667379922625 mul x_1)))) add (0.23346354376998005 mul x_0)))**2 mul ((3.2171257075643336 mul cos((5.613209385998884 add (0.14689535106849952 mul x_2)))) sub (-4.395105844555517 mul cos((-3.2066972551514685 add (-0.9937125640388427 mul (x_1 mul x_2))))))))
feynman_I_30_5,success,3,lso,0.9943285666648145,0.008968090341996995,17,27.910796642303467,,0.01,(0.012014473459982637 add (exp(((-0.34768770714798125 mul x_1) add (0.743392761666247 mul x_0))) mul inv((-0.36673415830694245 add (2.409054054090269 mul x_2)))))
feynman_I_32_17,success,6,lso,0.9926140083493559,0.39671418276975,30,104.87501692771912,,0.01,(0.16878616357748558 add (((-0.007635889626939241 add (0.184472932576111 mul x_2)))**2 mul (exp(((0.6708853850613746 mul x_0) add (1.3041011990449272 mul x_3))) mul exp(((3.322924402783031 mul x_4) add ((0.7181215837441869 mul x_1) add (-1.6087867342757223 mul x_5)))))))
feynman_I_32_5,success,4,lso,0.9781741172850724,0.11946935814401918,21,247.3418538570404,,0.01,(0.01213727782599848 add (exp(((0.5791311933936869 mul x_0) add ((-1.9382207296723193 mul x_3) sub (-0.5617686721249677 mul x_1)))) mul inv((0.023710954547118347 add (1.2981697378450623 mul x_2)))))
feynman_I_34_1,success,3,lso,0.9969203897199751,0.09905896998167887,24,30.678600072860718,,0.01,(-0.009708080677762666 add ((1.1770596257757182 mul x_2) sub (0.3717445023722974 mul (((-0.006465353489600206 mul x_1) sub (0.9461236219169837 mul x_2)) mul exp(((-0.544060686848192 mul x_0) add (1.578000033472333 mul x_1)))))))
feynman_I_34_14,success,3,lso,0.997496975198725,0.08094982598456732,20,40.07464361190796,,0.01,(-0.04735127242390984 add ((1.1574848472023862 mul x_2) add (0.278823058908854 mul exp(((1.3539600149772308 mul x_1) sub ((0.43600606782266926 mul x_0) sub (0.3153898860852381 mul x_2)))))))
feynman_I_34_27,success,2,lso,0.9999997591247528,0.0003975710888236932,15,23.44969081878662,,0.01,(-0.0011764783914617726 add (abs((4.359984126255838e-05 add (0.011908041329059087 mul x_0))) mul abs((0.011218415697927465 add (13.356086041904193 mul x_1)))))
feynman_I_34_8,success,4,lso,0.9979072385714417,0.475691778794595,29,375.6815376281738,,0.01,(-0.10738337598000487 add ((inv((0.011263643380380389 add (0.5567415489379687 mul x_3))) mul ((2.729654456875849 add (0.9545414436466552 mul x_0)))**2) mul (abs((-0.012754300680407902 add (-0.8071801961685756 mul x_2))) mul cos((1.5712852900792507 add (-0.0652504110524284 mul x_1))))))
feynman_I_37_4,success,3,lso,0.9843133470512713,0.3591338187393843,16,496.5043029785156,,0.01,(0.48424299064642884 add (((104.8900943209408 add (-33.545770695229066 mul x_2)))**2 mul ((0.000313556732712691 mul x_1) add (0.0003271698394149404 mul x_0))))
feynman_I_38_12,success,4,lso,0.9945605664649325,0.10983202999770188,29,277.5405900478363,,0.01,(0.002355903369565557 add (((-0.003953125223442289 add (0.15520221724349756 mul x_2)))**2 mul (inv((-0.521432048836035 add (19.085715615602723 mul x_0))) mul exp(((0.3413741341842054 mul x_3) add (12.215008333841503 mul inv((1.4754485935998543 add (0.7396824589275589 mul x_1)))))))))
feynman_I_39_1,success,2,lso,0.9999997762625201,0.0036142766816759935,15,31.188445329666138,,0.01,(-0.010868198111844633 add ((0.005181774725840539 mul x_0) add ((0.005086991214297657 mul x_1) add (1.498009896859725 mul (x_1 mul x_0)))))
feynman_I_39_11,success,3,lso,0.9999992587755423,0.002600333071777578,24,32.58435082435608,,0.01,(0.00720105361116315 add (inv((-85.25365518345026 add (85.22352180766187 mul x_0))) mul ((-0.4185768141218841 mul x_1) add (-0.7449741256606549 mul (x_2 mul ((0.2721063764958661 mul x_0) add (-114.60569131219746 mul x_1)))))))
